62,1,270092,13,14,1,10,0,0,0,0,0,40,0,1,1,0
43,1,180609,12,13,1,14,0,0,0,0,0,45,0,0,0,0
43,1,174575,12,13,0,4,1,0,0,0,1564,45,0,1,0,0
22,1,410439,8,9,1,12,1,0,0,0,0,55,0,0,0,1
28,1,92262,8,9,1,3,0,0,0,0,0,40,0,0,0,1
56,3,183081,9,10,1,12,0,0,0,0,0,45,0,0,0,0
22,1,362589,11,12,0,12,1,0,1,0,0,15,0,0,0,1
57,1,212448,12,13,0,4,1,0,1,0,0,45,0,1,0,0
39,1,481060,8,9,0,12,6,0,1,0,0,40,0,0,0,0
26,6,185885,9,10,0,1,6,0,1,0,0,15,0,0,0,1
17,1,89821,6,7,0,8,3,0,0,0,0,10,0,0,0,1
40,5,184018,10,11,1,7,0,0,0,0,0,38,0,1,0,0
45,1,256649,8,9,1,7,0,1,0,0,0,40,0,0,0,0
44,1,160323,8,9,0,3,1,1,0,0,0,40,0,0,0,0
20,4,350845,9,10,0,1,3,0,1,0,0,10,0,0,0,1
33,1,267404,8,9,1,3,5,0,1,0,0,40,0,0,0,1
23,1,35633,9,10,0,12,1,0,0,0,0,40,0,0,0,1
46,3,80914,13,14,0,4,1,0,0,0,0,30,0,0,0,0
38,1,172927,8,9,1,12,0,0,0,0,0,50,0,0,0,0
54,1,174319,8,9,0,14,1,0,0,0,0,40,0,0,0,0
46,1,214955,2,3,0,3,1,0,1,0,2339,45,0,0,0,0
25,1,344991,9,10,1,3,0,0,0,0,0,40,0,0,0,1
46,1,108699,9,10,0,12,1,0,1,0,0,40,0,0,0,0
36,4,117312,9,10,1,14,5,0,1,0,0,40,0,0,0,0
23,1,396099,8,9,0,8,1,0,1,0,0,25,0,0,0,1
29,1,134152,8,9,0,7,1,0,0,0,0,40,0,0,0,1
44,1,162028,9,10,1,1,5,0,1,0,2415,6,0,1,0,0
19,1,25429,9,10,0,1,3,0,1,0,0,16,0,0,0,1
19,1,232392,8,9,0,8,2,0,1,0,0,40,0,0,0,1
35,1,220098,8,9,1,8,5,0,1,0,0,40,0,1,0,0
27,1,301302,12,13,0,3,1,0,0,0,0,50,0,0,0,1
46,3,277946,11,12,0,3,1,0,0,0,0,40,0,0,0,0
34,5,98101,12,13,1,4,0,0,0,7688,0,45,5,1,0,1
34,1,196164,8,9,0,8,1,0,1,0,0,35,0,0,0,1
44,1,115562,9,10,1,13,0,0,0,0,0,40,0,0,0,0
45,1,96975,9,10,0,6,6,0,1,0,0,40,0,0,0,0
20,0,137300,8,9,0,0,2,0,1,0,0,35,0,0,0,1
